ID	Remark	Lv	MaxHP	MaxMP	AttackDamage	AttackPower	DefenseDamage	DefensePower	PenetrateDamage	PenetratePower	BloodDamage	BloodPower	Critical	CriticalDamage	CriticalRes	HPRegen	MPRegen	Ductility	MoveSpeed	CoolingReduction	DamageAdd	DamageDf	MonsterDamageAdd	MonsterDamageDf	MonsterGoldAdd	MonsterExpAdd	ActivityGoldAdd	ActivityExpAdd
19031	射手-BOSS31级	31	4845	0	96	96	121	121	60	60	0	0	60	404	60	0	0	0	500	0	0	0	0	0	0	0	0	0
19032	射手-BOSS32级	32	5076	0	101	101	126	126	63	63	0	0	63	423	63	0	0	0	500	0	0	0	0	0	0	0	0	0
19033	射手-BOSS33级	33	5317	0	106	106	133	133	66	66	0	0	66	444	66	0	0	0	500	0	0	0	0	0	0	0	0	0
19034	射手-BOSS34级	34	5571	0	111	111	139	139	69	69	0	0	69	465	69	0	0	0	500	0	0	0	0	0	0	0	0	0
19035	射手-BOSS35级	35	5836	0	116	116	145	145	73	73	0	0	73	487	73	0	0	0	500	0	0	0	0	0	0	0	0	0
19036	射手-BOSS36级	36	6114	0	122	122	152	152	76	76	0	0	76	510	76	0	0	0	500	0	0	0	0	0	0	0	0	0
19037	射手-BOSS37级	37	6405	0	128	128	160	160	80	80	0	0	80	534	80	0	0	0	500	0	0	0	0	0	0	0	0	0
19038	射手-BOSS38级	38	6709	0	134	134	167	167	84	84	0	0	84	560	84	0	0	0	500	0	0	0	0	0	0	0	0	0
19039	射手-BOSS39级	39	7029	0	140	140	175	175	87	87	0	0	87	586	87	0	0	0	500	0	0	0	0	0	0	0	0	0
19040	射手-BOSS40级	40	7363	0	147	147	184	184	92	92	0	0	92	614	92	0	0	0	500	0	0	0	0	0	0	0	0	0
19041	射手-BOSS41级	41	7714	0	154	154	192	192	96	96	0	0	96	643	96	0	0	0	500	0	0	0	0	0	0	0	0	0
19042	射手-BOSS42级	42	8082	0	161	161	202	202	101	101	0	0	101	674	101	0	0	0	500	0	0	0	0	0	0	0	0	0
19043	射手-BOSS43级	43	8466	0	169	169	211	211	105	105	0	0	105	706	105	0	0	0	500	0	0	0	0	0	0	0	0	0
19044	射手-BOSS44级	44	8869	0	177	177	221	221	111	111	0	0	111	740	111	0	0	0	500	0	0	0	0	0	0	0	0	0
19045	射手-BOSS45级	45	9292	0	185	185	232	232	116	116	0	0	116	775	116	0	0	0	500	0	0	0	0	0	0	0	0	0
19046	射手-BOSS46级	46	9733	0	194	194	243	243	121	121	0	0	121	812	121	0	0	0	500	0	0	0	0	0	0	0	0	0
19047	射手-BOSS47级	47	10197	0	204	204	255	255	127	127	0	0	127	850	127	0	0	0	500	0	0	0	0	0	0	0	0	0
19048	射手-BOSS48级	48	10683	0	213	213	267	267	133	133	0	0	133	891	133	0	0	0	500	0	0	0	0	0	0	0	0	0
19049	射手-BOSS49级	49	11191	0	223	223	279	279	139	139	0	0	139	933	139	0	0	0	500	0	0	0	0	0	0	0	0	0
19050	射手-BOSS50级	50	11724	0	234	234	293	293	146	146	0	0	146	977	146	0	0	0	500	0	0	0	0	0	0	0	0	0
19051	射手-BOSS51级	51	12283	0	245	245	307	307	153	153	0	0	153	1024	153	0	0	0	500	0	0	0	0	0	0	0	0	0
19052	射手-BOSS52级	52	12868	0	257	257	321	321	160	160	0	0	160	1073	160	0	0	0	500	0	0	0	0	0	0	0	0	0
19053	射手-BOSS53级	53	13480	0	269	269	337	337	168	168	0	0	168	1124	168	0	0	0	500	0	0	0	0	0	0	0	0	0
19054	射手-BOSS54级	54	14122	0	282	282	353	353	176	176	0	0	176	1177	176	0	0	0	500	0	0	0	0	0	0	0	0	0
19055	射手-BOSS55级	55	14794	0	295	295	369	369	184	184	0	0	184	1233	184	0	0	0	500	0	0	0	0	0	0	0	0	0
19056	射手-BOSS56级	56	15499	0	310	310	387	387	193	193	0	0	193	1292	193	0	0	0	500	0	0	0	0	0	0	0	0	0
19057	射手-BOSS57级	57	16237	0	324	324	406	406	203	203	0	0	203	1354	203	0	0	0	500	0	0	0	0	0	0	0	0	0
19058	射手-BOSS58级	58	17010	0	340	340	425	425	212	212	0	0	212	1418	212	0	0	0	500	0	0	0	0	0	0	0	0	0
19059	射手-BOSS59级	59	17820	0	356	356	445	445	222	222	0	0	222	1485	222	0	0	0	500	0	0	0	0	0	0	0	0	0
19060	射手-BOSS60级	60	18669	0	373	373	466	466	233	233	0	0	233	1556	233	0	0	0	500	0	0	0	0	0	0	0	0	0
19061	射手-BOSS61级	61	19557	0	391	391	489	489	244	244	0	0	244	1630	244	0	0	0	500	0	0	0	0	0	0	0	0	0
19062	射手-BOSS62级	62	20488	0	409	409	512	512	256	256	0	0	256	1708	256	0	0	0	500	0	0	0	0	0	0	0	0	0
19063	射手-BOSS63级	63	21465	0	429	429	536	536	268	268	0	0	268	1789	268	0	0	0	500	0	0	0	0	0	0	0	0	0
19064	射手-BOSS64级	64	22486	0	449	449	562	562	281	281	0	0	281	1874	281	0	0	0	500	0	0	0	0	0	0	0	0	0
19065	射手-BOSS65级	65	23557	0	471	471	589	589	294	294	0	0	294	1964	294	0	0	0	500	0	0	0	0	0	0	0	0	0
19066	射手-BOSS66级	66	24678	0	493	493	616	616	308	308	0	0	308	2057	308	0	0	0	500	0	0	0	0	0	0	0	0	0
19067	射手-BOSS67级	67	25854	0	517	517	646	646	323	323	0	0	323	2155	323	0	0	0	500	0	0	0	0	0	0	0	0	0
19068	射手-BOSS68级	68	27085	0	541	541	677	677	338	338	0	0	338	2258	338	0	0	0	500	0	0	0	0	0	0	0	0	0
19069	射手-BOSS69级	69	28374	0	567	567	709	709	354	354	0	0	354	2365	354	0	0	0	500	0	0	0	0	0	0	0	0	0
19070	射手-BOSS70级	70	29725	0	594	594	743	743	371	371	0	0	371	2478	371	0	0	0	500	0	0	0	0	0	0	0	0	0
19071	射手-BOSS71级	71	31141	0	622	622	778	778	389	389	0	0	389	2596	389	0	0	0	500	0	0	0	0	0	0	0	0	0
19072	射手-BOSS72级	72	32623	0	652	652	815	815	407	407	0	0	407	2719	407	0	0	0	500	0	0	0	0	0	0	0	0	0
19073	射手-BOSS73级	73	34177	0	683	683	854	854	427	427	0	0	427	2849	427	0	0	0	500	0	0	0	0	0	0	0	0	0
19074	射手-BOSS74级	74	35805	0	716	716	895	895	447	447	0	0	447	2984	447	0	0	0	500	0	0	0	0	0	0	0	0	0
19075	射手-BOSS75级	75	37509	0	750	750	937	937	468	468	0	0	468	3126	468	0	0	0	500	0	0	0	0	0	0	0	0	0
19076	射手-BOSS76级	76	39295	0	786	786	982	982	491	491	0	0	491	3275	491	0	0	0	500	0	0	0	0	0	0	0	0	0
19077	射手-BOSS77级	77	41166	0	823	823	1029	1029	514	514	0	0	514	3431	514	0	0	0	500	0	0	0	0	0	0	0	0	0
19078	射手-BOSS78级	78	43126	0	862	862	1078	1078	539	539	0	0	539	3594	539	0	0	0	500	0	0	0	0	0	0	0	0	0
19079	射手-BOSS79级	79	45180	0	903	903	1129	1129	564	564	0	0	564	3765	564	0	0	0	500	0	0	0	0	0	0	0	0	0
19080	射手-BOSS80级	80	47331	0	946	946	1183	1183	591	591	0	0	591	3945	591	0	0	0	500	0	0	0	0	0	0	0	0	0
19081	射手-BOSS81级	81	49584	0	991	991	1239	1239	619	619	0	0	619	4132	619	0	0	0	500	0	0	0	0	0	0	0	0	0
19082	射手-BOSS82级	82	51945	0	1038	1038	1298	1298	649	649	0	0	649	4329	649	0	0	0	500	0	0	0	0	0	0	0	0	0
19083	射手-BOSS83级	83	54418	0	1088	1088	1360	1360	680	680	0	0	680	4535	680	0	0	0	500	0	0	0	0	0	0	0	0	0
19084	射手-BOSS84级	84	57010	0	1140	1140	1425	1425	712	712	0	0	712	4751	712	0	0	0	500	0	0	0	0	0	0	0	0	0
19085	射手-BOSS85级	85	59725	0	1194	1194	1493	1493	746	746	0	0	746	4978	746	0	0	0	500	0	0	0	0	0	0	0	0	0
19086	射手-BOSS86级	86	62568	0	1251	1251	1564	1564	782	782	0	0	782	5214	782	0	0	0	500	0	0	0	0	0	0	0	0	0
19087	射手-BOSS87级	87	65548	0	1311	1311	1638	1638	819	819	0	0	819	5463	819	0	0	0	500	0	0	0	0	0	0	0	0	0
19088	射手-BOSS88级	88	68668	0	1373	1373	1716	1716	858	858	0	0	858	5723	858	0	0	0	500	0	0	0	0	0	0	0	0	0
19089	射手-BOSS89级	89	71938	0	1438	1438	1798	1798	899	899	0	0	899	5995	899	0	0	0	500	0	0	0	0	0	0	0	0	0
19090	射手-BOSS90级	90	75364	0	1507	1507	1884	1884	942	942	0	0	942	6281	942	0	0	0	500	0	0	0	0	0	0	0	0	0
19091	射手-BOSS91级	91	78952	0	1579	1579	1973	1973	987	987	0	0	987	6580	987	0	0	0	500	0	0	0	0	0	0	0	0	0
19092	射手-BOSS92级	92	82711	0	1654	1654	2067	2067	1033	1033	0	0	1033	6893	1033	0	0	0	500	0	0	0	0	0	0	0	0	0
19093	射手-BOSS93级	93	86650	0	1733	1733	2166	2166	1083	1083	0	0	1083	7221	1083	0	0	0	500	0	0	0	0	0	0	0	0	0
19094	射手-BOSS94级	94	90775	0	1815	1815	2269	2269	1134	1134	0	0	1134	7565	1134	0	0	0	500	0	0	0	0	0	0	0	0	0
19095	射手-BOSS95级	95	95098	0	1902	1902	2377	2377	1188	1188	0	0	1188	7925	1188	0	0	0	500	0	0	0	0	0	0	0	0	0
19096	射手-BOSS96级	96	99627	0	1992	1992	2490	2490	1245	1245	0	0	1245	8303	1245	0	0	0	500	0	0	0	0	0	0	0	0	0
19097	射手-BOSS97级	97	104370	0	2087	2087	2609	2609	1304	1304	0	0	1304	8698	1304	0	0	0	500	0	0	0	0	0	0	0	0	0
19098	射手-BOSS98级	98	109339	0	2186	2186	2733	2733	1366	1366	0	0	1366	9112	1366	0	0	0	500	0	0	0	0	0	0	0	0	0
19099	射手-BOSS99级	99	114546	0	2290	2290	2863	2863	1431	1431	0	0	1431	9546	1431	0	0	0	500	0	0	0	0	0	0	0	0	0
19100	射手-BOSS100级	100	120000	0	2400	2400	3000	3000	1500	1500	0	0	1500	10000	1500	0	0	0	500	0	0	0	0	0	0	0	0	0
20001	刺客-小怪1级	1	72	0	6	6	10	10	5	5	0	0	5	100	5	0	0	0	500	0	0	0	0	0	0	0	0	0
20002	刺客-小怪2级	2	75	0	6	6	10	10	5	5	0	0	5	105	5	0	0	0	500	0	0	0	0	0	0	0	0	0
20003	刺客-小怪3级	3	79	0	6	6	11	11	5	5	0	0	5	110	5	0	0	0	500	0	0	0	0	0	0	0	0	0
20004	刺客-小怪4级	4	82	0	6	6	11	11	5	5	0	0	5	115	5	0	0	0	500	0	0	0	0	0	0	0	0	0
20005	刺客-小怪5级	5	86	0	7	7	12	12	6	6	0	0	6	121	6	0	0	0	500	0	0	0	0	0	0	0	0	0
20006	刺客-小怪6级	6	90	0	7	7	12	12	6	6	0	0	6	127	6	0	0	0	500	0	0	0	0	0	0	0	0	0
20007	刺客-小怪7级	7	95	0	7	7	13	13	6	6	0	0	6	133	6	0	0	0	500	0	0	0	0	0	0	0	0	0
20008	刺客-小怪8级	8	99	0	8	8	13	13	6	6	0	0	6	139	6	0	0	0	500	0	0	0	0	0	0	0	0	0
20009	刺客-小怪9级	9	104	0	8	8	14	14	7	7	0	0	7	146	7	0	0	0	500	0	0	0	0	0	0	0	0	0
20010	刺客-小怪10级	10	109	0	9	9	15	15	7	7	0	0	7	152	7	0	0	0	500	0	0	0	0	0	0	0	0	0
20011	刺客-小怪11级	11	114	0	9	9	15	15	8	8	0	0	8	160	8	0	0	0	500	0	0	0	0	0	0	0	0	0
20012	刺客-小怪12级	12	120	0	10	10	16	16	8	8	0	0	8	167	8	0	0	0	500	0	0	0	0	0	0	0	0	0
20013	刺客-小怪13级	13	125	0	10	10	17	17	8	8	0	0	8	175	8	0	0	0	500	0	0	0	0	0	0	0	0	0
20014	刺客-小怪14级	14	131	0	11	11	18	18	9	9	0	0	9	184	9	0	0	0	500	0	0	0	0	0	0	0	0	0
20015	刺客-小怪15级	15	138	0	11	11	19	19	9	9	0	0	9	192	9	0	0	0	500	0	0	0	0	0	0	0	0	0
20016	刺客-小怪16级	16	144	0	12	12	20	20	10	10	0	0	10	201	10	0	0	0	500	0	0	0	0	0	0	0	0	0
20017	刺客-小怪17级	17	151	0	12	12	21	21	10	10	0	0	10	211	10	0	0	0	500	0	0	0	0	0	0	0	0	0
20018	刺客-小怪18级	18	158	0	13	13	22	22	11	11	0	0	11	221	11	0	0	0	500	0	0	0	0	0	0	0	0	0
20019	刺客-小怪19级	19	166	0	13	13	23	23	11	11	0	0	11	232	11	0	0	0	500	0	0	0	0	0	0	0	0	0
20020	刺客-小怪20级	20	174	0	14	14	24	24	12	12	0	0	12	243	12	0	0	0	500	0	0	0	0	0	0	0	0	0
20021	刺客-小怪21级	21	182	0	15	15	25	25	12	12	0	0	12	254	12	0	0	0	500	0	0	0	0	0	0	0	0	0
20022	刺客-小怪22级	22	191	0	15	15	26	26	13	13	0	0	13	266	13	0	0	0	500	0	0	0	0	0	0	0	0	0
20023	刺客-小怪23级	23	200	0	16	16	27	27	13	13	0	0	13	279	13	0	0	0	500	0	0	0	0	0	0	0	0	0
20024	刺客-小怪24级	24	209	0	17	17	29	29	14	14	0	0	14	292	14	0	0	0	500	0	0	0	0	0	0	0	0	0
20025	刺客-小怪25级	25	219	0	18	18	30	30	15	15	0	0	15	306	15	0	0	0	500	0	0	0	0	0	0	0	0	0
20026	刺客-小怪26级	26	230	0	19	19	32	32	16	16	0	0	16	320	16	0	0	0	500	0	0	0	0	0	0	0	0	0
20027	刺客-小怪27级	27	241	0	20	20	33	33	16	16	0	0	16	336	16	0	0	0	500	0	0	0	0	0	0	0	0	0
20028	刺客-小怪28级	28	252	0	21	21	35	35	17	17	0	0	17	352	17	0	0	0	500	0	0	0	0	0	0	0	0	0
20029	刺客-小怪29级	29	264	0	22	22	36	36	18	18	0	0	18	368	18	0	0	0	500	0	0	0	0	0	0	0	0	0
20030	刺客-小怪30级	30	277	0	23	23	38	38	19	19	0	0	19	386	19	0	0	0	500	0	0	0	0	0	0	0	0	0
20031	刺客-小怪31级	31	290	0	24	24	40	40	20	20	0	0	20	404	20	0	0	0	500	0	0	0	0	0	0	0	0	0
20032	刺客-小怪32级	32	304	0	25	25	42	42	21	21	0	0	21	423	21	0	0	0	500	0	0	0	0	0	0	0	0	0
20033	刺客-小怪33级	33	319	0	26	26	44	44	22	22	0	0	22	444	22	0	0	0	500	0	0	0	0	0	0	0	0	0
20034	刺客-小怪34级	34	334	0	27	27	46	46	23	23	0	0	23	465	23	0	0	0	500	0	0	0	0	0	0	0	0	0
20035	刺客-小怪35级	35	350	0	29	29	48	48	24	24	0	0	24	487	24	0	0	0	500	0	0	0	0	0	0	0	0	0
20036	刺客-小怪36级	36	366	0	30	30	50	50	25	25	0	0	25	510	25	0	0	0	500	0	0	0	0	0	0	0	0	0
20037	刺客-小怪37级	37	384	0	32	32	53	53	26	26	0	0	26	534	26	0	0	0	500	0	0	0	0	0	0	0	0	0
20038	刺客-小怪38级	38	402	0	33	33	55	55	28	28	0	0	28	560	28	0	0	0	500	0	0	0	0	0	0	0	0	0
20039	刺客-小怪39级	39	421	0	35	35	58	58	29	29	0	0	29	586	29	0	0	0	500	0	0	0	0	0	0	0	0	0
20040	刺客-小怪40级	40	441	0	36	36	61	61	30	30	0	0	30	614	30	0	0	0	500	0	0	0	0	0	0	0	0	0
20041	刺客-小怪41级	41	462	0	38	38	64	64	32	32	0	0	32	643	32	0	0	0	500	0	0	0	0	0	0	0	0	0
20042	刺客-小怪42级	42	484	0	40	40	67	67	33	33	0	0	33	674	33	0	0	0	500	0	0	0	0	0	0	0	0	0
20043	刺客-小怪43级	43	507	0	42	42	70	70	35	35	0	0	35	706	35	0	0	0	500	0	0	0	0	0	0	0	0	0
20044	刺客-小怪44级	44	532	0	44	44	73	73	37	37	0	0	37	740	37	0	0	0	500	0	0	0	0	0	0	0	0	0
20045	刺客-小怪45级	45	557	0	46	46	77	77	38	38	0	0	38	775	38	0	0	0	500	0	0	0	0	0	0	0	0	0
20046	刺客-小怪46级	46	584	0	48	48	81	81	40	40	0	0	40	812	40	0	0	0	500	0	0	0	0	0	0	0	0	0
20047	刺客-小怪47级	47	611	0	51	51	85	85	42	42	0	0	42	850	42	0	0	0	500	0	0	0	0	0	0	0	0	0
20048	刺客-小怪48级	48	640	0	53	53	89	89	44	44	0	0	44	891	44	0	0	0	500	0	0	0	0	0	0	0	0	0
20049	刺客-小怪49级	49	671	0	55	55	93	93	46	46	0	0	46	933	46	0	0	0	500	0	0	0	0	0	0	0	0	0
20050	刺客-小怪50级	50	703	0	58	58	97	97	48	48	0	0	48	977	48	0	0	0	500	0	0	0	0	0	0	0	0	0
20051	刺客-小怪51级	51	737	0	61	61	102	102	51	51	0	0	51	1024	51	0	0	0	500	0	0	0	0	0	0	0	0	0
20052	刺客-小怪52级	52	772	0	64	64	107	107	53	53	0	0	53	1073	53	0	0	0	500	0	0	0	0	0	0	0	0	0
20053	刺客-小怪53级	53	808	0	67	67	112	112	56	56	0	0	56	1124	56	0	0	0	500	0	0	0	0	0	0	0	0	0
20054	刺客-小怪54级	54	847	0	70	70	117	117	58	58	0	0	58	1177	58	0	0	0	500	0	0	0	0	0	0	0	0	0
20055	刺客-小怪55级	55	887	0	73	73	123	123	61	61	0	0	61	1233	61	0	0	0	500	0	0	0	0	0	0	0	0	0
20056	刺客-小怪56级	56	929	0	77	77	129	129	64	64	0	0	64	1292	64	0	0	0	500	0	0	0	0	0	0	0	0	0
20057	刺客-小怪57级	57	974	0	81	81	135	135	67	67	0	0	67	1354	67	0	0	0	500	0	0	0	0	0	0	0	0	0
20058	刺客-小怪58级	58	1020	0	85	85	141	141	70	70	0	0	70	1418	70	0	0	0	500	0	0	0	0	0	0	0	0	0
20059	刺客-小怪59级	59	1069	0	89	89	148	148	74	74	0	0	74	1485	74	0	0	0	500	0	0	0	0	0	0	0	0	0
20060	刺客-小怪60级	60	1120	0	93	93	155	155	77	77	0	0	77	1556	77	0	0	0	500	0	0	0	0	0	0	0	0	0
20061	刺客-小怪61级	61	1173	0	97	97	163	163	81	81	0	0	81	1630	81	0	0	0	500	0	0	0	0	0	0	0	0	0
20062	刺客-小怪62级	62	1229	0	102	102	170	170	85	85	0	0	85	1708	85	0	0	0	500	0	0	0	0	0	0	0	0	0
20063	刺客-小怪63级	63	1287	0	107	107	178	178	89	89	0	0	89	1789	89	0	0	0	500	0	0	0	0	0	0	0	0	0
20064	刺客-小怪64级	64	1349	0	112	112	187	187	93	93	0	0	93	1874	93	0	0	0	500	0	0	0	0	0	0	0	0	0
20065	刺客-小怪65级	65	1413	0	117	117	196	196	98	98	0	0	98	1964	98	0	0	0	500	0	0	0	0	0	0	0	0	0
20066	刺客-小怪66级	66	1480	0	123	123	205	205	102	102	0	0	102	2057	102	0	0	0	500	0	0	0	0	0	0	0	0	0
20067	刺客-小怪67级	67	1551	0	129	129	215	215	107	107	0	0	107	2155	107	0	0	0	500	0	0	0	0	0	0	0	0	0
20068	刺客-小怪68级	68	1625	0	135	135	225	225	112	112	0	0	112	2258	112	0	0	0	500	0	0	0	0	0	0	0	0	0
20069	刺客-小怪69级	69	1702	0	141	141	236	236	118	118	0	0	118	2365	118	0	0	0	500	0	0	0	0	0	0	0	0	0
20070	刺客-小怪70级	70	1783	0	148	148	247	247	123	123	0	0	123	2478	123	0	0	0	500	0	0	0	0	0	0	0	0	0
20071	刺客-小怪71级	71	1868	0	155	155	259	259	129	129	0	0	129	2596	129	0	0	0	500	0	0	0	0	0	0	0	0	0
20072	刺客-小怪72级	72	1957	0	163	163	271	271	135	135	0	0	135	2719	135	0	0	0	500	0	0	0	0	0	0	0	0	0
20073	刺客-小怪73级	73	2050	0	170	170	284	284	142	142	0	0	142	2849	142	0	0	0	500	0	0	0	0	0	0	0	0	0
20074	刺客-小怪74级	74	2148	0	179	179	298	298	149	149	0	0	149	2984	149	0	0	0	500	0	0	0	0	0	0	0	0	0
20075	刺客-小怪75级	75	2250	0	187	187	312	312	156	156	0	0	156	3126	156	0	0	0	500	0	0	0	0	0	0	0	0	0
20076	刺客-小怪76级	76	2357	0	196	196	327	327	163	163	0	0	163	3275	163	0	0	0	500	0	0	0	0	0	0	0	0	0
20077	刺客-小怪77级	77	2469	0	205	205	343	343	171	171	0	0	171	3431	171	0	0	0	500	0	0	0	0	0	0	0	0	0
20078	刺客-小怪78级	78	2587	0	215	215	359	359	179	179	0	0	179	3594	179	0	0	0	500	0	0	0	0	0	0	0	0	0
20079	刺客-小怪79级	79	2710	0	225	225	376	376	188	188	0	0	188	3765	188	0	0	0	500	0	0	0	0	0	0	0	0	0
20080	刺客-小怪80级	80	2839	0	236	236	394	394	197	197	0	0	197	3945	197	0	0	0	500	0	0	0	0	0	0	0	0	0
20081	刺客-小怪81级	81	2975	0	247	247	413	413	206	206	0	0	206	4132	206	0	0	0	500	0	0	0	0	0	0	0	0	0
20082	刺客-小怪82级	82	3116	0	259	259	432	432	216	216	0	0	216	4329	216	0	0	0	500	0	0	0	0	0	0	0	0	0
20083	刺客-小怪83级	83	3265	0	272	272	453	453	226	226	0	0	226	4535	226	0	0	0	500	0	0	0	0	0	0	0	0	0
20084	刺客-小怪84级	84	3420	0	285	285	475	475	237	237	0	0	237	4751	237	0	0	0	500	0	0	0	0	0	0	0	0	0
20085	刺客-小怪85级	85	3583	0	298	298	497	497	248	248	0	0	248	4978	248	0	0	0	500	0	0	0	0	0	0	0	0	0
20086	刺客-小怪86级	86	3754	0	312	312	521	521	260	260	0	0	260	5214	260	0	0	0	500	0	0	0	0	0	0	0	0	0
20087	刺客-小怪87级	87	3932	0	327	327	546	546	273	273	0	0	273	5463	273	0	0	0	500	0	0	0	0	0	0	0	0	0
20088	刺客-小怪88级	88	4120	0	343	343	572	572	286	286	0	0	286	5723	286	0	0	0	500	0	0	0	0	0	0	0	0	0
20089	刺客-小怪89级	89	4316	0	359	359	599	599	299	299	0	0	299	5995	299	0	0	0	500	0	0	0	0	0	0	0	0	0
20090	刺客-小怪90级	90	4521	0	376	376	628	628	314	314	0	0	314	6281	314	0	0	0	500	0	0	0	0	0	0	0	0	0
20091	刺客-小怪91级	91	4737	0	394	394	657	657	329	329	0	0	329	6580	329	0	0	0	500	0	0	0	0	0	0	0	0	0
20092	刺客-小怪92级	92	4962	0	413	413	689	689	344	344	0	0	344	6893	344	0	0	0	500	0	0	0	0	0	0	0	0	0
20093	刺客-小怪93级	93	5199	0	433	433	722	722	361	361	0	0	361	7221	361	0	0	0	500	0	0	0	0	0	0	0	0	0
20094	刺客-小怪94级	94	5446	0	453	453	756	756	378	378	0	0	378	7565	378	0	0	0	500	0	0	0	0	0	0	0	0	0
20095	刺客-小怪95级	95	5705	0	475	475	792	792	396	396	0	0	396	7925	396	0	0	0	500	0	0	0	0	0	0	0	0	0
20096	刺客-小怪96级	96	5977	0	498	498	830	830	415	415	0	0	415	8303	415	0	0	0	500	0	0	0	0	0	0	0	0	0
20097	刺客-小怪97级	97	6262	0	521	521	869	869	434	434	0	0	434	8698	434	0	0	0	500	0	0	0	0	0	0	0	0	0
20098	刺客-小怪98级	98	6560	0	546	546	911	911	455	455	0	0	455	9112	455	0	0	0	500	0	0	0	0	0	0	0	0	0
20099	刺客-小怪99级	99	6872	0	572	572	954	954	477	477	0	0	477	9546	477	0	0	0	500	0	0	0	0	0	0	0	0	0
20100	刺客-小怪100级	100	7200	0	600	600	1000	1000	500	500	0	0	500	10000	500	0	0	0	500	0	0	0	0	0	0	0	0	0
21001	刺客-精英1级	1	360	0	12	12	20	20	10	10	0	0	10	100	10	0	0	0	500	0	0	0	0	0	0	0	0	0
21002	刺客-精英2级	2	377	0	12	12	21	21	10	10	0	0	10	105	10	0	0	0	500	0	0	0	0	0	0	0	0	0
21003	刺客-精英3级	3	395	0	13	13	22	22	11	11	0	0	11	110	11	0	0	0	500	0	0	0	0	0	0	0	0	0
21004	刺客-精英4级	4	414	0	13	13	23	23	11	11	0	0	11	115	11	0	0	0	500	0	0	0	0	0	0	0	0	0
21005	刺客-精英5级	5	433	0	14	14	24	24	12	12	0	0	12	121	12	0	0	0	500	0	0	0	0	0	0	0	0	0
21006	刺客-精英6级	6	454	0	15	15	25	25	12	12	0	0	12	127	12	0	0	0	500	0	0	0	0	0	0	0	0	0
21007	刺客-精英7级	7	476	0	15	15	26	26	13	13	0	0	13	133	13	0	0	0	500	0	0	0	0	0	0	0	0	0
21008	刺客-精英8级	8	498	0	16	16	27	27	13	13	0	0	13	139	13	0	0	0	500	0	0	0	0	0	0	0	0	0
21009	刺客-精英9级	9	522	0	17	17	29	29	14	14	0	0	14	146	14	0	0	0	500	0	0	0	0	0	0	0	0	0
21010	刺客-精英10级	10	547	0	18	18	30	30	15	15	0	0	15	152	15	0	0	0	500	0	0	0	0	0	0	0	0	0
21011	刺客-精英11级	11	573	0	19	19	31	31	16	16	0	0	16	160	16	0	0	0	500	0	0	0	0	0	0	0	0	0
21012	刺客-精英12级	12	600	0	20	20	33	33	16	16	0	0	16	167	16	0	0	0	500	0	0	0	0	0	0	0	0	0
21013	刺客-精英13级	13	629	0	21	21	35	35	17	17	0	0	17	175	17	0	0	0	500	0	0	0	0	0	0	0	0	0
21014	刺客-精英14级	14	659	0	22	22	36	36	18	18	0	0	18	184	18	0	0	0	500	0	0	0	0	0	0	0	0	0
21015	刺客-精英15级	15	690	0	23	23	38	38	19	19	0	0	19	192	19	0	0	0	500	0	0	0	0	0	0	0	0	0
21016	刺客-精英16级	16	723	0	24	24	40	40	20	20	0	0	20	201	20	0	0	0	500	0	0	0	0	0	0	0	0	0
21017	刺客-精英17级	17	757	0	25	25	42	42	21	21	0	0	21	211	21	0	0	0	500	0	0	0	0	0	0	0	0	0
21018	刺客-精英18级	18	794	0	26	26	44	44	22	22	0	0	22	221	22	0	0	0	500	0	0	0	0	0	0	0	0	0
21019	刺客-精英19级	19	832	0	27	27	46	46	23	23	0	0	23	232	23	0	0	0	500	0	0	0	0	0	0	0	0	0
21020	刺客-精英20级	20	871	0	29	29	48	48	24	24	0	0	24	243	24	0	0	0	500	0	0	0	0	0	0	0	0	0
21021	刺客-精英21级	21	913	0	30	30	50	50	25	25	0	0	25	254	25	0	0	0	500	0	0	0	0	0	0	0	0	0
21022	刺客-精英22级	22	956	0	31	31	53	53	26	26	0	0	26	266	26	0	0	0	500	0	0	0	0	0	0	0	0	0
21023	刺客-精英23级	23	1002	0	33	33	55	55	27	27	0	0	27	279	27	0	0	0	500	0	0	0	0	0	0	0	0	0
21024	刺客-精英24级	24	1049	0	35	35	58	58	29	29	0	0	29	292	29	0	0	0	500	0	0	0	0	0	0	0	0	0
21025	刺客-精英25级	25	1099	0	36	36	61	61	30	30	0	0	30	306	30	0	0	0	500	0	0	0	0	0	0	0	0	0
21026	刺客-精英26级	26	1152	0	38	38	64	64	32	32	0	0	32	320	32	0	0	0	500	0	0	0	0	0	0	0	0	0
21027	刺客-精英27级	27	1206	0	40	40	67	67	33	33	0	0	33	336	33	0	0	0	500	0	0	0	0	0	0	0	0	0
21028	刺客-精英28级	28	1264	0	42	42	70	70	35	35	0	0	35	352	35	0	0	0	500	0	0	0	0	0	0	0	0	0
21029	刺客-精英29级	29	1324	0	44	44	73	73	36	36	0	0	36	368	36	0	0	0	500	0	0	0	0	0	0	0	0	0
21030	刺客-精英30级	30	1387	0	46	46	77	77	38	38	0	0	38	386	38	0	0	0	500	0	0	0	0	0	0	0	0	0
21031	刺客-精英31级	31	1453	0	48	48	80	80	40	40	0	0	40	404	40	0	0	0	500	0	0	0	0	0	0	0	0	0
