ID	Word	Type
7593	陈良宇	3
7594	陈水扁	3
7595	陈希同	3
7596	陈晓宁	3
7597	陈毅	3
7598	陈至立	3
7599	成人电影	3
7600	成人片	3
7601	吃大便	3
7602	吃屎	3
7603	迟浩田	3
7604	赤匪	3
7605	抽插	3
7606	抽你丫的	3
7607	臭化西	3
7608	出售假币	3
7609	出售枪支	3
7610	出售手枪	3
7611	吹喇叭	3
7612	吹箫	3
7613	春药	3
7614	蠢猪	3
7615	戳你	3
7616	粗制吗啡	3
7617	催情药	3
7618	达赖	3
7619	达赖喇嘛	3
7620	打炮	3
7621	大B	3
7622	大逼	3
7623	大便	3
7624	大波波	3
7625	大麻	3
7626	大麻树脂	3
7627	大麻油	3
7628	大师	3
7629	戴维教	3
7630	大学骚乱	3
7631	大血B	3
7632	大血比	3
7633	呆卵	3
7634	戴海静	3
7635	戴红	3
7636	戴晶	3
7637	戴维教	3
7638	党主席	3
7639	荡妇	3
7640	档案局	3
7641	盗窃犯	3
7642	盗窃犯	3
7643	道教	3
7644	邓小平	3
7645	帝国主义	3
7646	电监会	3
7647	叼你	3
7648	叼你妈	3
7649	屌	3
7650	屌7	3
7651	屌鸠	3
7652	屌毛	3
7653	屌妳	3
7654	屌七	3
7655	屌西	3
7656	钓鱼台	3
7657	丁关根	3
7658	丁子霖	3
7659	东北独立	3
7660	东升	3
7661	东条英机	3
7662	东突	3
7663	东突暴动和独立	3
7664	东突组织	3
7665	东亚病夫	3
7666	董建华	3
7667	董贱华	3
7668	董文华	3
7669	懂文华	3
7670	独立	3
7671	独立台湾会	3
7672	恩格斯	3
7673	二B	3
7674	二屄	3
7675	二逼	3
7676	二乙基酰胺发抡	3
7677	发抡功	3
7678	发伦	3
7679	发伦功	3
7680	发轮	3
7681	发论	3
7682	发论公	3
7683	发论功	3
7684	发骚	3
7685	法(轮)功	3
7686	法*轮*功	3
7687	法功	3
7688	法愣	3
7689	法仑	3
7690	法轮	3
7691	法轮大法	3
7692	法轮功	3
7693	法西斯	3
7694	法制办	3
7695	反动	3
7696	反革命	3
7697	发票	3
7698	冰粉	3
7699	性奴	3
7700	反共	3
7701	反华	3
7702	反恐委员会	3
7703	反日	3
7704	反政府	3
7705	分裂祖国	3
7706	佛教	3
7707	佛展千手法	3
7708	佛祖	3
7709	斧头镰刀	3
7710	阝月	3
7711	傅鹏	3
7712	傅作义	3
7713	干GM	3
7714	干Gm	3
7715	干gM	3
7716	干gm	3
7717	干拎娘	3
7718	干妳	3
7719	干妳老母	3
7720	干妳妈	3
7721	干妳娘	3
7722	干你	3
7723	干你妈	3
7724	干你妈b	3
7725	干你妈逼	3
7726	干你娘	3
7727	干七八	3
7728	干死你	3
7729	肛	3
7730	肛交	3
7731	肛门	3
7732	港澳办	3
7733	高俊	3
7734	高丽棒子	3
7735	高校暴乱	3
7736	高校群体事件	3
7737	高校骚乱	3
7738	睾	3
7739	睾丸	3
7740	膏药旗	3
7741	弓虽女干	3
7742	公安	3
7743	公安部	3
7744	公安局	3
7745	共产党	3
7746	共产主义	3
7747	共匪	3
7748	共狗	3
7749	狗b	3
7750	狗操	3
7751	狗卵	3
7752	狗娘	3
7753	狗屁	3
7754	狗日	3
7755	狗日的	3
7756	狗屎	3
7757	观世音	3
7758	官逼民反	3
7759	官商勾结	3
7760	龟儿子	3
7761	龟公	3
7762	龟孙子	3
7763	龟头	3
7764	鬼村	3
7765	滚	3
7766	郭伯雄	3
7767	国安局	3
7768	国防部	3
7769	国防科工委	3
7770	国管局	3
7771	国际法院	3
7772	国家民委	3
7773	国家主席	3
7774	国家主要部委	3
7775	国民党	3
7776	国民党万岁	3
7777	海洛因	3
7778	海洋局	3
7779	何候华	3
7780	贺国强	3
7781	贺龙	3
7782	黑社会	3
7783	黑手党	3
7784	黑手党	3
7785	黑手党	3
7786	红卫兵	3
7787	洪兴	3
7788	洪志	3
7789	后庭	3
7790	胡XX	3
7791	胡紧涛	3
7792	胡紧掏	3
7793	胡紧套	3
7794	胡锦涛	3
7795	胡锦淘	3
7796	胡乔木	3
7797	胡耀邦	3
7798	胡主席	3
7799	花柳	3
7800	华国锋	3
7801	华建敏	3
7802	换妻	3
7803	黄　菊	3
7804	黄菊	3
7805	黄色电影	3
7806	黄色小电影	3
7807	回教	3
7808	回良玉	3
7809	回民暴动	3
7810	回族人吃猪肉	3
7811	昏药	3
7812	火棒	3
7813	机八	3
7814	机巴	3
7815	鸡八	3
7816	鸡巴	3
7817	鸡叭	3
7818	鸡芭	3
7819	鸡掰	3
7820	鸡奸	3
7821	基地组织	3
7822	基督	3
7823	基督教	3
7824	激情电影	3
7825	激情小电影	3
7826	鸡	3
7827	计牌软件	3
7828	计生委	3
7829	妓	3
7830	妓女	3
7831	妓院	3
7832	贾庆林	3
7833	奸	3
7834	奸夫淫妇	3
7835	奸你	3
7836	奸淫	3
7837	贱	3
7838	贱逼	3
7839	贱货	3
7840	贱人	3
7841	江Core	3
7842	江八	3
7843	江八点	3
7844	江独裁	3
7845	江核心	3
7846	江青	3
7847	江戏子	3
7848	江择民	3
7849	江泽民	3
7850	江贼民	3
7851	江折民	3
7852	江猪	3
7853	江猪媳	3
7854	江主席	3
7855	僵贼民	3
7856	疆独	3
7857	蒋介石	3
7858	蒋经国	3
7859	蒋中正	3
7860	酱猪媳	3
7861	交通部	3
7862	姣西	3
7863	叫床	3
7864	叫鸡	3
7865	叫小姐	3
7866	教育部	3
7867	她妈的金日成	3
7868	金正日	3
7869	禁书	3
7870	经济社会理事会	3
7871	经社理事会	3
7872	精液	3
7873	精子	3
7874	警匪一家	3
7875	敬国神社	3
7876	靖国神社	3
7877	静坐	3
7878	纠察员	3
7879	鸠	3
7880	鸠屎	3
7881	军长发威	3
7882	军国主义	3
7883	军妓	3
7884	尻	3
7885	靠	3
7886	靠你妈	3
7887	靠腰	3
7888	可待因	3
7889	可卡叶	3
7890	可卡因	3
7891	克林顿	3
7892	恐怖份子	3
7893	恐怖主义	3
7894	口交	3
7895	寇晓伟	3
7896	狂操	3
7897	狂操你全家	3
7898	拉登	3
7899	拉姆斯菲尔德	3
7900	懒教	3
7901	烂B	3
7902	烂屄	3
7903	烂逼	3
7904	烂比	3
7905	烂屌	3
7906	烂货	3
7907	劳+教+所	3
7908	劳动保障部	3
7909	老逼	3
7910	老毛子	3
7911	老母	3
7912	黎阳评	3
7913	李长春	3
7914	李登辉	3
7915	李弘旨	3
7916	李红志	3
7917	李宏旨	3
7918	李宏志	3
7919	李洪志	3
7920	李岚清	3
7921	李鹏	3
7922	李鹏*	3
7923	李瑞环	3
7924	李山	3
7925	李铁映	3
7926	李先念	3
7927	连战	3
7928	联大	3
7929	联合国	3
7930	联合国大会	3
7931	联易	3
7932	联易互动	3
7933	粮食局	3
7934	两腿之间	3
7935	列宁	3
7936	林彪	3
7937	林业局	3
7938	刘　淇	3
7939	刘军	3
7940	刘淇	3
7941	刘少奇	3
7942	刘云山	3
7943	流氓	3
7944	六.四	3
7945	六。四	3
7946	六?四	3
7947	六合彩	3
7948	六四	3
7949	六-四	3
7950	六四事件	3
7951	六四真相	3
7952	龙新民	3
7953	吕秀莲	3
7954	旅游局	3
7955	卵	3
7956	轮功	3
7957	轮奸	3
7958	罗　干	3
7959	罗干	3
7960	骡干	3
7961	妈逼	3
7962	妈比	3
7963	妈卖妈屁	3
7964	妈批	3
7965	妈祖	3
7966	妈B	3
7967	妈的	3
7968	麻醉钢枪	3
7969	麻醉枪	3
7970	麻醉药	3
7971	麻醉乙醚	3
7972	马克思	3
7973	马卖马屁	3
7974	马英九	3
7975	吗啡	3
7976	吗啡碱	3
7977	吗啡片	3
7978	买财富	3
7979	买卖枪支	3
7980	麦角酸	3
7981	卖.国	3
7982	卖B	3
7983	卖ID	3
7984	卖QQ	3
7985	卖逼	3
7986	卖比	3
7987	卖财富	3
7988	卖党求荣	3
7989	卖国	3
7990	卖国求荣	3
7991	卖号	3
7992	卖卡	3
7993	卖软件	3
7994	卖淫	3
7995	毛XX	3
7996	毛厕洞	3
7997	毛一鲜	3
7998	毛泽东	3
7999	毛贼东	3
8000	毛主席	3
8001	梅花网	3
8002	美国	3
8003	美国佬	3
8004	美国之音	3
8005	美利坚	3
8006	蒙尘药	3
8007	蒙独	3
8008	蒙古达子	3
8009	蒙古独立	3
8010	迷魂药	3
8011	迷奸药	3
8012	迷歼药	3
8013	迷药	3
8014	密洞	3
8015	密宗	3
8016	民航局	3
8017	民进党	3
8018	民运	3
8019	民政部	3
8020	明慧网	3
8021	摩门教	3
8022	莫索里尼	3
8023	穆罕默德	3
8024	穆斯林	3
8025	乳头	3
8026	奶子	3
8027	妳老母的	3
8028	妳妈的	3
8029	妳马的	3
8030	妳娘的	3
8031	南联盟	3
8032	南蛮子	3
8033	南蛮子	3
8034	嫩B	3
8035	嫩b	3
8036	伱妈	3
8037	你爸	3
8038	你大爷	3
8039	你二大爷	3
8040	你老母	3
8041	你老味	3
8042	你姥	3
8043	你姥姥的	3
8044	你妈	3
8045	你妈逼	3
8046	你妈的	3
8047	你娘	3
8048	你爷爷的	3
8049	鸟GM	3
8050	鸟Gm	3
8051	鸟gM	3
8052	鸟gm	3
8053	鸟你	3
8054	牛逼	3
8055	牛比	3
8056	农业部	3
8057	虐待	3
8058	拍肩神药	3
8059	喷你	3
8060	彭真	3
8061	皮条	3
8062	屁眼	3
8063	嫖客	3
8064	苹果日报	3
8065	破坏	3
8066	破鞋	3
8067	仆街	3
8068	普京	3
8069	气象局	3
8070	钱其琛	3
8071	枪决女犯	3
8072	枪决现场	3
8073	枪支弹药	3
8074	强奸	3
8075	强奸犯	3
8076	强卫	3
8077	强效失意药	3
8078	强硬发言	3
8079	抢劫	3
8080	乔石	3
8081	侨办	3
8082	切七	3
8083	窃听器	3
8084	窃听器材	3
8085	亲民党	3
8086	青天白日	3
8087	情色	3
8088	去你妈的	3
8089	去死	3
8090	全国人大	3
8091	瘸腿帮	3
8092	人大	3
8093	人大代表	3
8094	人代会	3
8095	人弹	3
8096	人民	3
8097	人民大会堂	3
8098	人民广场	3
8099	人民日报	3
8100	人民银行	3
8101	人体炸弹	3
8102	日GM	3
8103	日Gm	3
8104	日gM	3
8105	日gm	3
8106	日X妈	3
8107	日本RING	3
8108	日本鬼子	3
8109	日你	3
8110	日你妈	3
8111	日你娘	3
8112	日他娘	3
8113	肉棒	3
8114	肉壁	3
8115	肉洞	3
8116	肉缝	3
8117	肉棍	3
8118	肉棍子	3
8119	肉穴	3
8120	乳	3
8121	乳波臀浪	3
8122	乳房	3
8123	乳交	3
8124	乳头	3
8125	撒尿	3
8126	萨达姆	3
8127	塞白	3
8128	塞你爸	3
8129	塞你公	3
8130	塞你老母	3
8131	塞你老师	3
8132	塞你母	3
8133	塞你娘	3
8134	三个呆婊	3
8135	三个代婊	3
8136	三级片	3
8137	三民主义	3
8138	三陪	3
8139	三陪女	3
8140	三去车仑	3
8141	三唑仑	3
8142	骚	3
8143	骚B	3
8144	骚逼	3
8145	骚货	3
8146	骚	3
8147	色情	3
8148	色情电影	3
8149	色情服务	3
8150	色情小电影	3
8151	杀人犯	3
8152	傻B	3
8153	傻屄	3
8154	傻逼	3
8155	傻比	3
8156	傻吊	3
8157	傻卵	3
8158	傻子	3
8159	煞逼	3
8160	商务部	3
8161	上妳	3
8162	上你	3
8163	社科院	3
8164	射精	3
8165	身份生成器	3
8166	神经病	3
8167	神通加持法	3
8168	生鸦片	3
8169	圣女峰	3
8170	十八摸	3
8171	十年动乱石进	3
8172	食捻屎	3
8173	食屎	3
8174	驶你爸	3
8175	驶你公	3
8176	驶你老母	3
8177	驶你老师	3
8178	驶你母	3
8179	驶你娘	3
8180	是鸡	3
8181	手淫	3
8182	受虐狂	3
8183	售ID	3
8184	售号	3
8185	售软件	3
8186	双峰微颤	3
8187	氵去	3
8188	水利部	3
8189	水去车仑	3
8190	税务总局	3
8191	司法部	3
8192	私服	3
8193	私/服	3
8194	私\\服	3
8195	私服	3
8196	私-服	3
8197	私—服	3
8198	斯大林	3
8199	死gd	3
8200	死GD	3
8201	死gm	3
8202	死GM	3
8203	死全家	3
8204	四川独立	3
8205	四人帮	3
8206	宋楚瑜	3
8207	宋祖英	3
8208	孙文	3
8209	孙逸仙	3
8210	孙中山	3
8211	他爹	3
8212	他妈	3
8213	他妈的	3
8214	他马的	3
8215	他母亲	3
8216	他祖宗	3
8217	台办	3
8218	台独	3
8219	台联	3
8220	台湾党	3
8221	台湾帝国	3
8222	台湾独立	3
8223	台湾共产党	3
8224	台湾共和国	3
8225	台湾狗	3
8226	台湾国	3
8227	台湾民国	3
8228	太监	3
8229	太子党	3
8230	唐家璇	3
8231	天皇陛下	3
8232	田纪云	3
8233	舔西	3
8234	投毒杀人	3
8235	透视软件	3
8236	推油	3
8237	外　挂	3
8238	外挂	3
8239	外/挂	3
8240	外\\挂	3
8241	外_挂	3
8242	外挂	3
8243	外-挂	3
8244	外—挂	3
8245	外汇局	3
8246	外交部	3
8247	外专局	3
8248	晚年周恩来	3
8249	万税	3
8250	王八蛋	3
8251	王宝森	3
8252	王刚	3
8253	王昊	3
8254	王乐泉	3
8255	王岐山	3
8256	王太华	3
8257	王兆国	3
8258	王震	3
8259	网管	3
8260	威而钢	3
8261	威而柔	3
8262	卫生部	3
8263	尉健行	3
8264	温加宝	3
8265	温家宝	3
8266	温家保	3
8267	温馨	3
8268	温总理	3
8269	文化部	3
8270	文物局	3
8271	倭国	3
8272	倭寇	3
8273	我操	3
8274	我操你	3
8275	我干	3
8276	我妳老爸	3
8277	我日	3
8278	我日你	3
8279	无界浏览器	3
8280	吴　仪	3
8281	吴邦国	3
8282	吴官正	3
8283	吴仪	3
8284	五星红旗	3
8285	西藏独立	3
8286	西藏天葬	3
8287	希拉克	3
8288	希特勒	3
8289	希望之声	3
8290	洗脑班	3
8291	系统	3
8292	系统公告	3
8293	系统讯息	3
8294	鲜族	3
8295	乡巴佬	3
8296	想上你	3
8297	小鸡鸡	3
8298	小泉	3
8299	小泉纯一郎	3
8300	小日本	3
8301	小肉粒	3
8302	小乳头	3
8303	小穴	3
8304	邪教	3
8305	新疆独立	3
8306	兴奋剂	3
8307	性爱	3
8308	性交	3
8309	性虐待	3
8310	性无能	3
8311	性欲	3
8312	徐光春	3
8313	学潮	3
8314	血逼	3
8315	血腥图片	3
8316	鸦片	3
8317	鸦片液	3
8318	鸦片渣	3
8319	烟草局	3
8320	严方军	3
8321	阳精	3
8322	阳具	3
8323	摇头丸	3
8324	摇头玩	3
8325	耶和华	3
8326	耶苏	3
8327	耶稣	3
8328	叶剑英	3
8329	夜情	3
8330	一党专制	3
8331	一贯道	3
8332	一国两制	3
8333	一夜情	3
8334	一中一台	3
8335	伊拉克	3
8336	伊朗	3
8337	伊斯兰	3
8338	以茎至洞	3
8339	抑制剂	3
8340	阴部	3
8341	阴唇	3
8342	阴道	3
8343	阴蒂	3
8344	阴核	3
8345	阴户	3
8346	阴茎	3
8347	阴毛	3
8348	阴水	3
8349	阴小撕大	3
8350	淫	3
8351	淫荡	3
8352	淫秽	3
8353	淫货	3
8354	淫贱	3
8355	淫叫	3
8356	淫毛	3
8357	淫靡	3
8358	淫水	3
8359	淫娃	3
8360	淫语连连	3
8361	淫欲	3
8362	英雄纪念碑	3
8363	硬挺	3
8364	邮政局	3
8365	游戏发奖员	3
8366	游戏宫理员	3
8367	游戏管理员	3
8368	游行	3
8369	俞正声	3
8370	舆论钳制	3
8371	玉杵	3
8372	欲火焚身	3
8373	原子能机构	3
8374	援交	3
8375	远程偷拍	3
8376	曰GM	3
8377	曰Gm	3
8378	曰gM	3
8379	曰gm	3
8380	曰你	3
8381	月经	3
8382	月经不调	3
8383	月经	3
8384	扎卡维是英雄	3
8385	杂种	3
8386	造反	3
8387	曾培炎	3
8388	曾庆红	3
8389	扎卡维	3
8390	张朝阳	3
8391	张潮阳	3
8392	张德江	3
8393	张磊	3
8394	张立昌	3
8395	张小平	3
8396	赵紫阳	3
8397	侦探设备	3
8398	真理教	3
8399	中国恐怖组织	3
8400	中华民国	3
8401	中南海	3
8402	中宣部	3
8403	周恩来	3
8404	周永康	3
8405	周总理	3
8406	朱德	3
8407	朱容鸡	3
8408	朱容基	3
8409	朱熔基	3
8410	朱镕基	3
8411	朱总理	3
8412	猪操	3
8413	猪容基	3
8414	主席	3
8415	转法轮	3
8416	转法轮	3
8417	装屄	3
8418	装逼	3
8419	追查国际	3
8420	子女任职名单	3
8421	自焚	3
8422	自杀手册	3
8423	自杀指南	3
8424	自制手枪	3
8425	自治机关	3
8426	宗教	3
8427	总局	3
8428	总理	3
8429	作爱	3
8430	坐台的	3
8431	做爱	3
8432	共产党	3
8433	江泽民	3
8434	胡锦涛	3
8435	温家宝	3
8436	严方军	3
8437	屄毛	3
8438	操逼毛	3
8439	东突	3
8440	骚货	3
8441	法轮功	3
8442	江泽民	3
8443	胡锦涛	3
8444	温家宝	3
8445	我日	3
8446	性交	3
8447	口交	3
8448	U R	3
8449	婊子	3
8450	妓女	3
8451	他妈	3
8452	她妈	3
8453	牛逼	3
8454	牛比	3
8455	牛B	3
8456	煞笔	3
8457	傻逼	3
8458	傻B	3
8459	你妈	3
8460	操你妈	3
8461	装逼	3
8462	装B	3
8463	日你妈	3
8464	不玩了	3
8465	删号	3
8466	卖号	3
8467	垃圾游戏	3
8468	烂游戏	3
8469	删 号	3
8470	妈的	3
8471	妈逼	3
8472	草你妈	3
8473	T.M.D	3
8474	淘宝	3
8475	出售账号	3
8476	出售此号	3
8477	卖号	3
8478	吗的	3
8479	8仙	3
8480	狗日	3
8481	出售神符	3
8482	色情	3
8483	黄色	3
8484	h站	3
8485	龙虎	3
8486	虎门	3
8487	龙 虎 门	3
8488	WEB牌戰	3
8489	WEB战牌	3
8490	战牌	3
8491	8 仙	3
8492	街头对抗	3
8493	藏独	3
8494	台独	3
8495	法轮大法	3
8496	混 沌决	3
8497	鸡巴	3
8498	坐台的	3
8499	作爱	3
8500	总理	3
8501	宗教	3
8502	自治机关	3
8503	自制手枪	3
8504	两会	3
8505	找小姐	3
8506	高清成人电视棒	3
8507	卖毕业证	3
8508	美女裸体视频聊天室	3
8509	裸聊	3
8510	王立军	3
8511	兽兽门	3
8512	偷窥视频	3
8513	高仿真脸皮	3
8514	东京热	3
8515	蜜桃成熟时	3
8516	金瓶梅	3
8517	高清晰假钞	3
8518	仿真54式	3
8519	刻假章	3
8520	舆论	3
8521	中央社	3
8522	大傻	3
8523	下身	3
8524	搞基	3
8525	约炮	3
8526	撸管子	3
8527	默罕默德	3
