ID	Name	ItemTypeText	ItemText	ResId	ItemLevel	Occupation	ItemQuality	ItemType	ItemClassify	Sort	CostTime	UseEffect	Batch	UseCount	Remind	Stackable	Discard	OtherEffect	Sound	Model	QualityEffect	Announcement	Warehouse	bind	NoBindId	Intensify
3160124	40级紫色射手手镯	手镯	道具描述	65	40	3	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13160124	0
3170124	40级紫色射手鞋子	鞋子	道具描述	55	40	3	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13170124	0
3180124	40级紫色射手戒指	戒指	道具描述	45	40	3	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13180124	0
3110134	40级紫色射手头盔（套装）	头盔	道具描述	5	40	3	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13110134	0
3120134	40级紫色射手武器（套装）	武器	道具描述	125	40	3	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13120134	0
3130134	40级紫色射手衣服（套装）	衣服	道具描述	25	40	3	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13130134	0
3140134	40级紫色射手项链（套装）	项链	道具描述	35	40	3	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13140134	0
3150134	40级紫色射手腰带（套装）	腰带	道具描述	75	40	3	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13150134	0
3160134	40级紫色射手手镯（套装）	手镯	道具描述	65	40	3	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13160134	0
3170134	40级紫色射手鞋子（套装）	鞋子	道具描述	55	40	3	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13170134	0
3180134	40级紫色射手戒指（套装）	戒指	道具描述	45	40	3	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13180134	0
3110145	40级橙色射手头盔	头盔	道具描述	5	40	3	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13110145	0
3120145	40级橙色射手武器	武器	道具描述	125	40	3	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13120145	0
3130145	40级橙色射手衣服	衣服	道具描述	25	40	3	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13130145	0
3140145	40级橙色射手项链	项链	道具描述	35	40	3	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13140145	0
3150145	40级橙色射手腰带	腰带	道具描述	75	40	3	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13150145	0
3160145	40级橙色射手手镯	手镯	道具描述	65	40	3	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13160145	0
3170145	40级橙色射手鞋子	鞋子	道具描述	55	40	3	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13170145	0
3180145	40级橙色射手戒指	戒指	道具描述	45	40	3	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13180145	0
3110155	40级橙色射手头盔（套装）	头盔	道具描述	5	40	3	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13110155	0
3120155	40级橙色射手武器（套装）	武器	道具描述	125	40	3	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13120155	0
3130155	40级橙色射手衣服（套装）	衣服	道具描述	25	40	3	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13130155	0
3140155	40级橙色射手项链（套装）	项链	道具描述	35	40	3	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13140155	0
3150155	40级橙色射手腰带（套装）	腰带	道具描述	75	40	3	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13150155	0
3160155	40级橙色射手手镯（套装）	手镯	道具描述	65	40	3	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13160155	0
3170155	40级橙色射手鞋子（套装）	鞋子	道具描述	55	40	3	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13170155	0
3180155	40级橙色射手戒指（套装）	戒指	道具描述	45	40	3	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13180155	0
3110164	50级紫色射手头盔	头盔	道具描述	6	50	3	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13110164	0
3120164	50级紫色射手武器	武器	道具描述	126	50	3	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13120164	0
3130164	50级紫色射手衣服	衣服	道具描述	26	50	3	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13130164	0
3140164	50级紫色射手项链	项链	道具描述	36	50	3	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13140164	0
3150164	50级紫色射手腰带	腰带	道具描述	76	50	3	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13150164	0
3160164	50级紫色射手手镯	手镯	道具描述	66	50	3	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13160164	0
3170164	50级紫色射手鞋子	鞋子	道具描述	56	50	3	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13170164	0
3180164	50级紫色射手戒指	戒指	道具描述	46	50	3	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13180164	0
3110174	50级紫色射手头盔（套装）	头盔	道具描述	6	50	3	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13110174	0
3120174	50级紫色射手武器（套装）	武器	道具描述	126	50	3	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13120174	0
3130174	50级紫色射手衣服（套装）	衣服	道具描述	26	50	3	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13130174	0
3140174	50级紫色射手项链（套装）	项链	道具描述	36	50	3	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13140174	0
3150174	50级紫色射手腰带（套装）	腰带	道具描述	76	50	3	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13150174	0
3160174	50级紫色射手手镯（套装）	手镯	道具描述	66	50	3	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13160174	0
3170174	50级紫色射手鞋子（套装）	鞋子	道具描述	56	50	3	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13170174	0
3180174	50级紫色射手戒指（套装）	戒指	道具描述	46	50	3	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13180174	0
3110185	50级橙色射手头盔	头盔	道具描述	6	50	3	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13110185	0
3120185	50级橙色射手武器	武器	道具描述	126	50	3	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13120185	0
3130185	50级橙色射手衣服	衣服	道具描述	26	50	3	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13130185	0
3140185	50级橙色射手项链	项链	道具描述	36	50	3	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13140185	0
3150185	50级橙色射手腰带	腰带	道具描述	76	50	3	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13150185	0
3160185	50级橙色射手手镯	手镯	道具描述	66	50	3	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13160185	0
3170185	50级橙色射手鞋子	鞋子	道具描述	56	50	3	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13170185	0
3180185	50级橙色射手戒指	戒指	道具描述	46	50	3	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13180185	0
3110195	50级橙色射手头盔（套装）	头盔	道具描述	6	50	3	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13110195	0
3120195	50级橙色射手武器（套装）	武器	道具描述	126	50	3	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13120195	0
3130195	50级橙色射手衣服（套装）	衣服	道具描述	26	50	3	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13130195	0
3140195	50级橙色射手项链（套装）	项链	道具描述	36	50	3	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13140195	0
3150195	50级橙色射手腰带（套装）	腰带	道具描述	76	50	3	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13150195	0
3160195	50级橙色射手手镯（套装）	手镯	道具描述	66	50	3	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13160195	0
3170195	50级橙色射手鞋子（套装）	鞋子	道具描述	56	50	3	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13170195	0
3180195	50级橙色射手戒指（套装）	戒指	道具描述	46	50	3	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13180195	0
3110204	60级紫色射手头盔	头盔	道具描述	6	60	3	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13110204	0
3120204	60级紫色射手武器	武器	道具描述	126	60	3	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13120204	0
3130204	60级紫色射手衣服	衣服	道具描述	26	60	3	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13130204	0
3140204	60级紫色射手项链	项链	道具描述	36	60	3	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13140204	0
3150204	60级紫色射手腰带	腰带	道具描述	76	60	3	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13150204	0
3160204	60级紫色射手手镯	手镯	道具描述	66	60	3	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13160204	0
3170204	60级紫色射手鞋子	鞋子	道具描述	56	60	3	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13170204	0
3180204	60级紫色射手戒指	戒指	道具描述	46	60	3	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13180204	0
3110214	60级紫色射手头盔（套装）	头盔	道具描述	6	60	3	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13110214	0
3120214	60级紫色射手武器（套装）	武器	道具描述	126	60	3	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13120214	0
3130214	60级紫色射手衣服（套装）	衣服	道具描述	26	60	3	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13130214	0
3140214	60级紫色射手项链（套装）	项链	道具描述	36	60	3	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13140214	0
3150214	60级紫色射手腰带（套装）	腰带	道具描述	76	60	3	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13150214	0
3160214	60级紫色射手手镯（套装）	手镯	道具描述	66	60	3	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13160214	0
3170214	60级紫色射手鞋子（套装）	鞋子	道具描述	56	60	3	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13170214	0
3180214	60级紫色射手戒指（套装）	戒指	道具描述	46	60	3	4	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13180214	0
3110225	60级橙色射手头盔	头盔	道具描述	6	60	3	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13110225	0
3120225	60级橙色射手武器	武器	道具描述	126	60	3	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13120225	0
3130225	60级橙色射手衣服	衣服	道具描述	26	60	3	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13130225	0
3140225	60级橙色射手项链	项链	道具描述	36	60	3	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13140225	0
3150225	60级橙色射手腰带	腰带	道具描述	76	60	3	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13150225	0
3160225	60级橙色射手手镯	手镯	道具描述	66	60	3	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13160225	0
3170225	60级橙色射手鞋子	鞋子	道具描述	56	60	3	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13170225	0
3180225	60级橙色射手戒指	戒指	道具描述	46	60	3	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13180225	0
3110235	60级橙色射手头盔（套装）	头盔	道具描述	6	60	3	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13110235	0
3120235	60级橙色射手武器（套装）	武器	道具描述	126	60	3	5	4	1	-1	0	1,ui/actor/uiactor	0	0	1	1	0	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	13120235	0
